12,FSNT,Alpha,Tele,0.21162
12,FSNT,Alpha,Post,0.14555
12,FSNT,Beta,Pre,0.20583
12,FSNT,Beta,Tele,0.22854
12,FSNT,Beta,Post,0.42489
12,FSNT,Gamma,Pre,0.10624
12,FSNT,Gamma,Tele,0.12266
12,FSNT,Gamma,Post,0.14713
12,FSFT,Delta,Pre,0.13048
12,FSFT,Delta,Tele,0.057326
12,FSFT,Delta,Post,0.05036
12,FSFT,Theta,Pre,0.32195
12,FSFT,Theta,Tele,0.31502
12,FSFT,Theta,Post,0.34238
12,FSFT,Alpha,Pre,0.30833
12,FSFT,Alpha,Tele,0.093777
12,FSFT,Alpha,Post,0.14404
12,FSFT,Beta,Pre,0.2753
12,FSFT,Beta,Tele,0.18869
12,FSFT,Beta,Post,0.17391
12,FSFT,Gamma,Pre,0.099241
12,FSFT,Gamma,Tele,0.11599
12,FSFT,Gamma,Post,0.073632
13,NSNT,Delta,Pre,0.050952
13,NSNT,Delta,Tele,0.057156
13,NSNT,Delta,Post,0.071273
13,NSNT,Theta,Pre,0.39422
13,NSNT,Theta,Tele,0.28045
13,NSNT,Theta,Post,0.36275
13,NSNT,Alpha,Pre,0.21652
13,NSNT,Alpha,Tele,0.217
13,NSNT,Alpha,Post,0.27941
13,NSNT,Beta,Pre,0.17274
13,NSNT,Beta,Tele,0.14831
13,NSNT,Beta,Post,0.13361
13,NSNT,Gamma,Pre,0.1111
13,NSNT,Gamma,Tele,0.1125
13,NSNT,Gamma,Post,0.13649
13,NSFT,Delta,Pre,0.062988
13,NSFT,Delta,Tele,0.06584
13,NSFT,Delta,Post,0
13,NSFT,Theta,Pre,0.32964
13,NSFT,Theta,Tele,0.24711
13,NSFT,Theta,Post,0.33796
13,NSFT,Alpha,Pre,0.12432
13,NSFT,Alpha,Tele,0.21822
13,NSFT,Alpha,Post,0.1171
13,NSFT,Beta,Pre,0.16814
13,NSFT,Beta,Tele,0.2135
13,NSFT,Beta,Post,0.22516
13,NSFT,Gamma,Pre,0.13263
13,NSFT,Gamma,Tele,0.12827
13,NSFT,Gamma,Post,0.057784
13,FSNT,Delta,Pre,0.04498
13,FSNT,Delta,Tele,0.031051
13,FSNT,Delta,Post,0.025641
13,FSNT,Theta,Pre,0.28255
13,FSNT,Theta,Tele,0.28014
13,FSNT,Theta,Post,0.21757
13,FSNT,Alpha,Pre,0.095553
13,FSNT,Alpha,Tele,0.1382
13,FSNT,Alpha,Post,0.15573
13,FSNT,Beta,Pre,0.22476
13,FSNT,Beta,Tele,0.20364
13,FSNT,Beta,Post,0.3908
13,FSNT,Gamma,Pre,0.12083
13,FSNT,Gamma,Tele,0.13796
13,FSNT,Gamma,Post,0.1267
13,FSFT,Delta,Pre,0.022052
13,FSFT,Delta,Tele,0.045096
13,FSFT,Delta,Post,0.066449
13,FSFT,Theta,Pre,0.29935
13,FSFT,Theta,Tele,0.27831
13,FSFT,Theta,Post,0.51923
13,FSFT,Alpha,Pre,0.15892
13,FSFT,Alpha,Tele,0.12495
13,FSFT,Alpha,Post,0.070136
13,FSFT,Beta,Pre,0.19151
13,FSFT,Beta,Tele,0.19718
13,FSFT,Beta,Post,0.15385
13,FSFT,Gamma,Pre,0.10616
13,FSFT,Gamma,Tele,0.11851
13,FSFT,Gamma,Post,0.098245
14,NSNT,Delta,Pre,0.025794
14,NSNT,Delta,Tele,0.049214
14,NSNT,Delta,Post,0.095238
14,NSNT,Theta,Pre,0.27591
14,NSNT,Theta,Tele,0.29399
14,NSNT,Theta,Post,0.28361
14,NSNT,Alpha,Pre,0.33524
14,NSNT,Alpha,Tele,0.24534
14,NSNT,Alpha,Post,0.26541
14,NSNT,Beta,Pre,0.12882
14,NSNT,Beta,Tele,0.11393
14,NSNT,Beta,Post,0.098599
14,NSNT,Gamma,Pre,0.099952
14,NSNT,Gamma,Tele,0.10137
14,NSNT,Gamma,Post,0.11497
14,NSFT,Delta,Pre,0.049143
14,NSFT,Delta,Tele,0.038182
14,NSFT,Delta,Post,0.04321
14,NSFT,Theta,Pre,0.12639
14,NSFT,Theta,Tele,0.21072
14,NSFT,Theta,Post,0.14583
14,NSFT,Alpha,Pre,0.17432
14,NSFT,Alpha,Tele,0.13392
14,NSFT,Alpha,Post,0.1939
14,NSFT,Beta,Pre,0.099238
14,NSFT,Beta,Tele,0.1322
14,NSFT,Beta,Post,0.18682
14,NSFT,Gamma,Pre,0.082076
14,NSFT,Gamma,Tele,0.10483
14,NSFT,Gamma,Post,0.071747
14,FSNT,Delta,Pre,0.018304
14,FSNT,Delta,Tele,0.033577
14,FSNT,Delta,Post,0.021368
14,FSNT,Theta,Pre,0.22493
14,FSNT,Theta,Tele,0.31192
14,FSNT,Theta,Post,0.17854
14,FSNT,Alpha,Pre,0.12158
14,FSNT,Alpha,Tele,0.21394
14,FSNT,Alpha,Post,0.43477
14,FSNT,Beta,Pre,0.13736
14,FSNT,Beta,Tele,0.12114
14,FSNT,Beta,Post,0.14359
14,FSNT,Gamma,Pre,0.096359
14,FSNT,Gamma,Tele,0.11338
14,FSNT,Gamma,Post,0.11209
14,FSFT,Delta,Pre,0.14259
14,FSFT,Delta,Tele,0.031266
14,FSFT,Delta,Post,0.029915
14,FSFT,Theta,Pre,0.21548
14,FSFT,Theta,Tele,0.1462
14,FSFT,Theta,Post,0.22059
14,FSFT,Alpha,Pre,0.40813
14,FSFT,Alpha,Tele,0.14879
14,FSFT,Alpha,Post,0.08371
14,FSFT,Beta,Pre,0.10407
14,FSFT,Beta,Tele,0.11442
14,FSFT,Beta,Post,0.14932
14,FSFT,Gamma,Pre,0.080242
14,FSFT,Gamma,Tele,0.10027
14,FSFT,Gamma,Post,0.21788
15,NSNT,Delta,Pre,0.037094
15,NSNT,Delta,Tele,0.050064
15,NSNT,Delta,Post,0.09944
15,NSNT,Theta,Pre,0.24421
15,NSNT,Theta,Tele,0.32711
15,NSNT,Theta,Post,0.24895
15,NSNT,Alpha,Pre,0.22008
15,NSNT,Alpha,Tele,0.22225
15,NSNT,Alpha,Post,0.20238
15,NSNT,Beta,Pre,0.17104
15,NSNT,Beta,Tele,0.14751
15,NSNT,Beta,Post,0.093557
15,NSNT,Gamma,Pre,0.094549
15,NSNT,Gamma,Tele,0.10481
15,NSNT,Gamma,Post,0.086071
15,NSFT,Delta,Pre,0.055946
15,NSFT,Delta,Tele,0.042472
15,NSFT,Delta,Post,0.037037
15,NSFT,Theta,Pre,0.17102
15,NSFT,Theta,Tele,0.24185
15,NSFT,Theta,Post,0.30392
15,NSFT,Alpha,Pre,0.19692
15,NSFT,Alpha,Tele,0.1404
15,NSFT,Alpha,Post,0.13426
15,NSFT,Beta,Pre,0.1591
15,NSFT,Beta,Tele,0.23148
15,NSFT,Beta,Post,0.19488
15,NSFT,Gamma,Pre,0.108
15,NSFT,Gamma,Tele,0.10782
15,NSFT,Gamma,Post,0.042583
15,FSNT,Delta,Pre,0.02706
15,FSNT,Delta,Tele,0.034129
15,FSNT,Delta,Post,0.021368
15,FSNT,Theta,Pre,0.27071
15,FSNT,Theta,Tele,0.30001
15,FSNT,Theta,Post,0.14612
15,FSNT,Alpha,Pre,0.15411
15,FSNT,Alpha,Tele,0.21293
15,FSNT,Alpha,Post,0.34238
15,FSNT,Beta,Pre,0.13278
15,FSNT,Beta,Tele,0.20908
15,FSNT,Beta,Post,0.19653
15,FSNT,Gamma,Pre,0.12387
15,FSNT,Gamma,Tele,0.10355
15,FSNT,Gamma,Post,0.12546
15,FSFT,Delta,Pre,0.1505
15,FSFT,Delta,Tele,0.036331
15,FSFT,Delta,Post,0.032428
15,FSFT,Theta,Pre,0.17535
15,FSFT,Theta,Tele,0.19637
15,FSFT,Theta,Post,0.37293
15,FSFT,Alpha,Pre,0.25008
15,FSFT,Alpha,Tele,0.10075
15,FSFT,Alpha,Post,0.058069
15,FSFT,Beta,Pre,0.2143
15,FSFT,Beta,Tele,0.17267
15,FSFT,Beta,Post,0.31357
15,FSFT,Gamma,Pre,0.073454
15,FSFT,Gamma,Tele,0.089919
15,FSFT,Gamma,Post,0.14514
16,NSNT,Delta,Pre,0.050611
16,NSNT,Delta,Tele,0.041502
16,NSNT,Delta,Post,0.092904
16,NSNT,Theta,Pre,0.2402
16,NSNT,Theta,Tele,0.25798
16,NSNT,Theta,Post,0.24265
16,NSNT,Alpha,Pre,0.20989
16,NSNT,Alpha,Tele,0.21138
16,NSNT,Alpha,Post,0.18347
16,NSNT,Beta,Pre,0.18184
16,NSNT,Beta,Tele,0.13032
16,NSNT,Beta,Post,0.16723
16,NSNT,Gamma,Pre,0.092837
16,NSNT,Gamma,Tele,0.096645
16,NSNT,Gamma,Post,0.10453
16,NSFT,Delta,Pre,0.040321
16,NSFT,Delta,Tele,0.028758
16,NSFT,Delta,Post,0.036916
16,NSFT,Theta,Pre,0.23918
16,NSFT,Theta,Tele,0.2276
16,NSFT,Theta,Post,0.13739
16,NSFT,Alpha,Pre,0.26528
16,NSFT,Alpha,Tele,0.14677
16,NSFT,Alpha,Post,0.11166
16,NSFT,Beta,Pre,0.15986
16,NSFT,Beta,Tele,0.14469
16,NSFT,Beta,Post,0.17756
16,NSFT,Gamma,Pre,0.10948
16,NSFT,Gamma,Tele,0.10047
16,NSFT,Gamma,Post,0.079372
16,FSNT,Delta,Pre,0.034272
16,FSNT,Delta,Tele,0.031063
16,FSNT,Delta,Post,0.013491
16,FSNT,Theta,Pre,0.40435
16,FSNT,Theta,Tele,0.36609
16,FSNT,Theta,Post,0.29808
16,FSNT,Alpha,Pre,0.25334
16,FSNT,Alpha,Tele,0.26719
16,FSNT,Alpha,Post,0.39291
16,FSNT,Beta,Pre,0.17249
16,FSNT,Beta,Tele,0.25554
16,FSNT,Beta,Post,0.11946
16,FSNT,Gamma,Pre,0.11571
16,FSNT,Gamma,Tele,0.12834
16,FSNT,Gamma,Post,0.072261
16,FSFT,Delta,Pre,0.12851
16,FSFT,Delta,Tele,0.027064
16,FSFT,Delta,Post,0.025641
16,FSFT,Theta,Pre,0.21105
16,FSFT,Theta,Tele,0.24063
16,FSFT,Theta,Post,0.44551
16,FSFT,Alpha,Pre,0.14832
16,FSFT,Alpha,Tele,0.11812
16,FSFT,Alpha,Post,0.11011
16,FSFT,Beta,Pre,0.2123
16,FSFT,Beta,Tele,0.15793
16,FSFT,Beta,Post,0.16697
16,FSFT,Gamma,Pre,0.070524
16,FSFT,Gamma,Tele,0.09123
16,FSFT,Gamma,Post,0.20931
17,NSNT,Delta,Pre,0.062795
17,NSNT,Delta,Tele,0.10475
17,NSNT,Delta,Post,0.068633
17,NSNT,Theta,Pre,0.42446
17,NSNT,Theta,Tele,0.44584
17,NSNT,Theta,Post,0.4856
17,NSNT,Alpha,Pre,0.36412
17,NSNT,Alpha,Tele,0.3826
17,NSNT,Alpha,Post,0.50447
17,NSNT,Beta,Pre,0.49406
17,NSNT,Beta,Tele,0.53937
17,NSNT,Beta,Post,0.51742
17,NSNT,Gamma,Pre,0.23176
17,NSNT,Gamma,Tele,0.24775
17,NSNT,Gamma,Post,0.26758
17,NSFT,Delta,Pre,0.098177
17,NSFT,Delta,Tele,0.090408
17,NSFT,Delta,Post,0.096673
17,NSFT,Theta,Pre,0.50042
17,NSFT,Theta,Tele,0.47488
17,NSFT,Theta,Post,0.4422
17,NSFT,Alpha,Pre,0.34336
17,NSFT,Alpha,Tele,0.35578
17,NSFT,Alpha,Post,0.34742
17,NSFT,Beta,Pre,0.42885
17,NSFT,Beta,Tele,0.53528
17,NSFT,Beta,Post,0.52141
17,NSFT,Gamma,Pre,0.22499
17,NSFT,Gamma,Tele,0.24086
17,NSFT,Gamma,Post,0.25041
17,FSNT,Delta,Pre,0.10283
17,FSNT,Delta,Tele,0.094202
17,FSNT,Delta,Post,0.10154
17,FSNT,Theta,Pre,0.52176
17,FSNT,Theta,Tele,0.49494
17,FSNT,Theta,Post,0.51097
17,FSNT,Alpha,Pre,0.45982
17,FSNT,Alpha,Tele,0.39389
17,FSNT,Alpha,Post,0.56619
17,FSNT,Beta,Pre,0.4524
17,FSNT,Beta,Tele,0.47621
17,FSNT,Beta,Post,0.54163
17,FSNT,Gamma,Pre,0.22338
17,FSNT,Gamma,Tele,0.23519
17,FSNT,Gamma,Post,0.25978
17,FSFT,Delta,Pre,0.09959
17,FSFT,Delta,Tele,0.11588
17,FSFT,Delta,Post,0.087568
17,FSFT,Theta,Pre,0.51975
17,FSFT,Theta,Tele,0.40509
17,FSFT,Theta,Post,0.38125
17,FSFT,Alpha,Pre,0.34153
17,FSFT,Alpha,Tele,0.38238
17,FSFT,Alpha,Post,0.43106
17,FSFT,Beta,Pre,0.48789
17,FSFT,Beta,Tele,0.52157
17,FSFT,Beta,Post,0.43085
17,FSFT,Gamma,Pre,0.22726
17,FSFT,Gamma,Tele,0.24259
17,FSFT,Gamma,Post,0.20888
18,NSNT,Delta,Pre,0.062205
18,NSNT,Delta,Tele,0.091774
18,NSNT,Delta,Post,0.059376
18,NSNT,Theta,Pre,0.43719
18,NSNT,Theta,Tele,0.46871
18,NSNT,Theta,Post,0.5441
18,NSNT,Alpha,Pre,0.55469
18,NSNT,Alpha,Tele,0.53764
18,NSNT,Alpha,Post,0.5759
18,NSNT,Beta,Pre,0.4832
18,NSNT,Beta,Tele,0.53778
18,NSNT,Beta,Post,0.5414
18,NSNT,Gamma,Pre,0.22712
18,NSNT,Gamma,Tele,0.23384
18,NSNT,Gamma,Post,0.24504
18,NSFT,Delta,Pre,0.076288
18,NSFT,Delta,Tele,0.079573
18,NSFT,Delta,Post,0.082902
18,NSFT,Theta,Pre,0.53675
18,NSFT,Theta,Tele,0.49975
18,NSFT,Theta,Post,0.51243
18,NSFT,Alpha,Pre,0.37018
18,NSFT,Alpha,Tele,0.45753
18,NSFT,Alpha,Post,0.48911
18,NSFT,Beta,Pre,0.41995
18,NSFT,Beta,Tele,0.49417
18,NSFT,Beta,Post,0.44162
18,NSFT,Gamma,Pre,0.21153
18,NSFT,Gamma,Tele,0.21391
18,NSFT,Gamma,Post,0.2273
18,FSNT,Delta,Pre,0.10587
18,FSNT,Delta,Tele,0.084824
18,FSNT,Delta,Post,0.066924
18,FSNT,Theta,Pre,0.60107
18,FSNT,Theta,Tele,0.56322
18,FSNT,Theta,Post,0.55092
18,FSNT,Alpha,Pre,0.45878
18,FSNT,Alpha,Tele,0.52447
18,FSNT,Alpha,Post,0.56458
18,FSNT,Beta,Pre,0.50533
18,FSNT,Beta,Tele,0.47705
18,FSNT,Beta,Post,0.53304
18,FSNT,Gamma,Pre,0.21265
18,FSNT,Gamma,Tele,0.21877
18,FSNT,Gamma,Post,0.22701
18,FSFT,Delta,Pre,0.077375
18,FSFT,Delta,Tele,0.10019
18,FSFT,Delta,Post,0.04671
18,FSFT,Theta,Pre,0.54244
18,FSFT,Theta,Tele,0.49754
18,FSFT,Theta,Post,0.38961
18,FSFT,Alpha,Pre,0.41033
18,FSFT,Alpha,Tele,0.54269
18,FSFT,Alpha,Post,0.4976
18,FSFT,Beta,Pre,0.51143
18,FSFT,Beta,Tele,0.51863
18,FSFT,Beta,Post,0.43562
18,FSFT,Gamma,Pre,0.20124
18,FSFT,Gamma,Tele,0.22547
18,FSFT,Gamma,Post,0.18331
19,NSNT,Delta,Pre,0.040272
19,NSNT,Delta,Tele,0.053484
19,NSNT,Delta,Post,0.033765
19,NSNT,Theta,Pre,0.1837
19,NSNT,Theta,Tele,0.13406
19,NSNT,Theta,Post,0.24755
19,NSNT,Alpha,Pre,0.37493
19,NSNT,Alpha,Tele,0.35929
19,NSNT,Alpha,Post,0.4508
19,NSNT,Beta,Pre,0.6111
19,NSNT,Beta,Tele,0.59739
19,NSNT,Beta,Post,0.60445
19,NSNT,Gamma,Pre,0.32119
19,NSNT,Gamma,Tele,0.30975
19,NSNT,Gamma,Post,0.33593
19,NSFT,Delta,Pre,0.059534
19,NSFT,Delta,Tele,0.069071
19,NSFT,Delta,Post,0.095992
19,NSFT,Theta,Pre,0.19072
19,NSFT,Theta,Tele,0.20885
19,NSFT,Theta,Post,0.25085
19,NSFT,Alpha,Pre,0.36842
19,NSFT,Alpha,Tele,0.35258
19,NSFT,Alpha,Post,0.44697
19,NSFT,Beta,Pre,0.50208
19,NSFT,Beta,Tele,0.54595
19,NSFT,Beta,Post,0.55204
19,NSFT,Gamma,Pre,0.25674
19,NSFT,Gamma,Tele,0.2672
19,NSFT,Gamma,Post,0.27062
19,FSNT,Delta,Pre,0.042814
19,FSNT,Delta,Tele,0.05162
19,FSNT,Delta,Post,0.035675
19,FSNT,Theta,Pre,0.11789
19,FSNT,Theta,Tele,0.13991
19,FSNT,Theta,Post,0.23829
19,FSNT,Alpha,Pre,0.46254
19,FSNT,Alpha,Tele,0.40751
19,FSNT,Alpha,Post,0.49161
19,FSNT,Beta,Pre,0.60039
19,FSNT,Beta,Tele,0.55986
19,FSNT,Beta,Post,0.58938
19,FSNT,Gamma,Pre,0.2868
19,FSNT,Gamma,Tele,0.29481
19,FSNT,Gamma,Post,0.29793
19,FSFT,Delta,Pre,0.06031
19,FSFT,Delta,Tele,0.041241
19,FSFT,Delta,Post,0.039811
19,FSFT,Theta,Pre,0.16295
19,FSFT,Theta,Tele,0.18165
19,FSFT,Theta,Post,0.20521
19,FSFT,Alpha,Pre,0.38059
19,FSFT,Alpha,Tele,0.36266
19,FSFT,Alpha,Post,0.35616
19,FSFT,Beta,Pre,0.56009
19,FSFT,Beta,Tele,0.54484
19,FSFT,Beta,Post,0.50119
19,FSFT,Gamma,Pre,0.28997
19,FSFT,Gamma,Tele,0.2599
19,FSFT,Gamma,Post,0.30142
20,NSNT,Delta,Pre,0.064701
20,NSNT,Delta,Tele,0.035183
20,NSNT,Delta,Post,0.072873
20,NSNT,Theta,Pre,0.29328
20,NSNT,Theta,Tele,0.22055
20,NSNT,Theta,Post,0.30354
20,NSNT,Alpha,Pre,0.34738
20,NSNT,Alpha,Tele,0.33455
20,NSNT,Alpha,Post,0.53138
20,NSNT,Beta,Pre,0.39941
20,NSNT,Beta,Tele,0.44478
20,NSNT,Beta,Post,0.55412
20,NSNT,Gamma,Pre,0.18999
20,NSNT,Gamma,Tele,0.20914
20,NSNT,Gamma,Post,0.22563
20,NSFT,Delta,Pre,0.052025
20,NSFT,Delta,Tele,0.064697
20,NSFT,Delta,Post,0.022962
20,NSFT,Theta,Pre,0.29313
20,NSFT,Theta,Tele,0.25017
20,NSFT,Theta,Post,0.23255
20,NSFT,Alpha,Pre,0.28652
20,NSFT,Alpha,Tele,0.39454
20,NSFT,Alpha,Post,0.34247
20,NSFT,Beta,Pre,0.51221
20,NSFT,Beta,Tele,0.47854
20,NSFT,Beta,Post,0.47911
20,NSFT,Gamma,Pre,0.18887
20,NSFT,Gamma,Tele,0.20185
20,NSFT,Gamma,Post,0.22403
20,FSNT,Delta,Pre,0.044302
20,FSNT,Delta,Tele,0.028359
20,FSNT,Delta,Post,0.045616
20,FSNT,Theta,Pre,0.29116
20,FSNT,Theta,Tele,0.30402
20,FSNT,Theta,Post,0.26684
20,FSNT,Alpha,Pre,0.33161
20,FSNT,Alpha,Tele,0.36089
20,FSNT,Alpha,Post,0.37224
20,FSNT,Beta,Pre,0.43237
20,FSNT,Beta,Tele,0.46934
20,FSNT,Beta,Post,0.49181
20,FSNT,Gamma,Pre,0.21417
20,FSNT,Gamma,Tele,0.21067
20,FSNT,Gamma,Post,0.24138
20,FSFT,Delta,Pre,0.043817
20,FSFT,Delta,Tele,0.044603
20,FSFT,Delta,Post,0.077803
20,FSFT,Theta,Pre,0.32919
20,FSFT,Theta,Tele,0.3384
20,FSFT,Theta,Post,0.35594
20,FSFT,Alpha,Pre,0.35902
20,FSFT,Alpha,Tele,0.39616
20,FSFT,Alpha,Post,0.41816
20,FSFT,Beta,Pre,0.40188
20,FSFT,Beta,Tele,0.45339
20,FSFT,Beta,Post,0.46963
20,FSFT,Gamma,Pre,0.20335
20,FSFT,Gamma,Tele,0.19489
20,FSFT,Gamma,Post,0.19603
21,NSNT,Delta,Pre,0.068824
21,NSNT,Delta,Tele,0.074947
21,NSNT,Delta,Post,0.059438
21,NSNT,Theta,Pre,0.34504
21,NSNT,Theta,Tele,0.27623
21,NSNT,Theta,Post,0.30588
21,NSNT,Alpha,Pre,0.38902
21,NSNT,Alpha,Tele,0.36129
21,NSNT,Alpha,Post,0.4141
21,NSNT,Beta,Pre,0.43987
21,NSNT,Beta,Tele,0.42952
21,NSNT,Beta,Post,0.43056
21,NSNT,Gamma,Pre,0.37169
21,NSNT,Gamma,Tele,0.35822
21,NSNT,Gamma,Post,0.36779
21,NSFT,Delta,Pre,0.070269
21,NSFT,Delta,Tele,0.082489
21,NSFT,Delta,Post,0.076089
21,NSFT,Theta,Pre,0.32373
21,NSFT,Theta,Tele,0.30603
21,NSFT,Theta,Post,0.27838
21,NSFT,Alpha,Pre,0.37728
21,NSFT,Alpha,Tele,0.37295
21,NSFT,Alpha,Post,0.44873
21,NSFT,Beta,Pre,0.47266
21,NSFT,Beta,Tele,0.441
21,NSFT,Beta,Post,0.45075
21,NSFT,Gamma,Pre,0.37422
21,NSFT,Gamma,Tele,0.35815
21,NSFT,Gamma,Post,0.3515
21,FSNT,Delta,Pre,0.074327
21,FSNT,Delta,Tele,0.074964
21,FSNT,Delta,Post,0.11481
21,FSNT,Theta,Pre,0.24867
21,FSNT,Theta,Tele,0.29584
21,FSNT,Theta,Post,0.44839
21,FSNT,Alpha,Pre,0.30859
21,FSNT,Alpha,Tele,0.37337
21,FSNT,Alpha,Post,0.40802
21,FSNT,Beta,Pre,0.44872
21,FSNT,Beta,Tele,0.47164
21,FSNT,Beta,Post,0.51104
21,FSNT,Gamma,Pre,0.36733
21,FSNT,Gamma,Tele,0.36109
21,FSNT,Gamma,Post,0.3624
21,FSFT,Delta,Pre,0.046283
21,FSFT,Delta,Tele,0.062776
21,FSFT,Delta,Post,0.051592
21,FSFT,Theta,Pre,0.36461
21,FSFT,Theta,Tele,0.3645
21,FSFT,Theta,Post,0.34687
21,FSFT,Alpha,Pre,0.29705
21,FSFT,Alpha,Tele,0.37855
21,FSFT,Alpha,Post,0.38472
21,FSFT,Beta,Pre,0.44524
21,FSFT,Beta,Tele,0.35748
21,FSFT,Beta,Post,0.4364
21,FSFT,Gamma,Pre,0.35084
21,FSFT,Gamma,Tele,0.33403
21,FSFT,Gamma,Post,0.34391
22,NSNT,Delta,Pre,0.03325
22,NSNT,Delta,Tele,0.027939
22,NSNT,Delta,Post,0.012806
22,NSNT,Theta,Pre,0.14713
22,NSNT,Theta,Tele,0.080493
22,NSNT,Theta,Post,0.064964
22,NSNT,Alpha,Pre,0.20612
22,NSNT,Alpha,Tele,0.16359
22,NSNT,Alpha,Post,0.025999
22,NSNT,Beta,Pre,0.16025
22,NSNT,Beta,Tele,0.18666
22,NSNT,Beta,Post,0.16153
22,NSNT,Gamma,Pre,0.14838
22,NSNT,Gamma,Tele,0.13361
22,NSNT,Gamma,Post,0.14227
22,NSFT,Delta,Pre,0.062304
22,NSFT,Delta,Tele,0.062615
22,NSFT,Delta,Post,0.0049528
22,NSFT,Theta,Pre,0.19093
22,NSFT,Theta,Tele,0.15197
22,NSFT,Theta,Post,0.043325
22,NSFT,Alpha,Pre,0.26588
22,NSFT,Alpha,Tele,0.20693
22,NSFT,Alpha,Post,0.1983
22,NSFT,Beta,Pre,0.23668
22,NSFT,Beta,Tele,0.23991
22,NSFT,Beta,Post,0.20224
22,NSFT,Gamma,Pre,0.093072
22,NSFT,Gamma,Tele,0.12688
22,NSFT,Gamma,Post,0.13733
22,FSNT,Delta,Pre,0.0031648
22,FSNT,Delta,Tele,0.012118
22,FSNT,Delta,Post,0.013934
22,FSNT,Theta,Pre,0.15849
22,FSNT,Theta,Tele,0.11772
22,FSNT,Theta,Post,0.098296
22,FSNT,Alpha,Pre,0.13957
22,FSNT,Alpha,Tele,0.17602
22,FSNT,Alpha,Post,0.22546
22,FSNT,Beta,Pre,0.15957
22,FSNT,Beta,Tele,0.18024
22,FSNT,Beta,Post,0.13663
22,FSNT,Gamma,Pre,0.11167
22,FSNT,Gamma,Tele,0.12152
22,FSNT,Gamma,Post,0.14235
22,FSFT,Delta,Pre,0.029428
22,FSFT,Delta,Tele,0.044078
22,FSFT,Delta,Post,0.022907
22,FSFT,Theta,Pre,0.18843
22,FSFT,Theta,Tele,0.21427
22,FSFT,Theta,Post,0.1243
22,FSFT,Alpha,Pre,0.2358
22,FSFT,Alpha,Tele,0.27086
22,FSFT,Alpha,Post,0.18582
22,FSFT,Beta,Pre,0.1969
22,FSFT,Beta,Tele,0.25433
22,FSFT,Beta,Post,0.0963
22,FSFT,Gamma,Pre,0.10326
22,FSFT,Gamma,Tele,0.14219
22,FSFT,Gamma,Post,0.11007
23,NSNT,Delta,Pre,0.045193
23,NSNT,Delta,Tele,0.017885
23,NSNT,Delta,Post,0.017209
23,NSNT,Theta,Pre,0.15283
23,NSNT,Theta,Tele,0.055767
23,NSNT,Theta,Post,0.14036
23,NSNT,Alpha,Pre,0.26643
23,NSNT,Alpha,Tele,0.13775
23,NSNT,Alpha,Post,0.056472
23,NSNT,Beta,Pre,0.15013
23,NSNT,Beta,Tele,0.17832
23,NSNT,Beta,Post,0.13887
23,NSNT,Gamma,Pre,0.13744
23,NSNT,Gamma,Tele,0.13734
23,NSNT,Gamma,Post,0.13171
23,NSFT,Delta,Pre,0.081977
23,NSFT,Delta,Tele,0.078977
23,NSFT,Delta,Post,0.020282
23,NSFT,Theta,Pre,0.18349
23,NSFT,Theta,Tele,0.1651
23,NSFT,Theta,Post,0.065612
23,NSFT,Alpha,Pre,0.23604
23,NSFT,Alpha,Tele,0.19876
23,NSFT,Alpha,Post,0.18673
23,NSFT,Beta,Pre,0.18445
23,NSFT,Beta,Tele,0.19539
23,NSFT,Beta,Post,0.11759
23,NSFT,Gamma,Pre,0.11065
23,NSFT,Gamma,Tele,0.12188
23,NSFT,Gamma,Post,0.11947
23,FSNT,Delta,Pre,0.012623
23,FSNT,Delta,Tele,0.019695
23,FSNT,Delta,Post,0.0069399
23,FSNT,Theta,Pre,0.1781
23,FSNT,Theta,Tele,0.15647
23,FSNT,Theta,Post,0.051981
23,FSNT,Alpha,Pre,0.17944
23,FSNT,Alpha,Tele,0.13893
23,FSNT,Alpha,Post,0.2036
23,FSNT,Beta,Pre,0.13434
23,FSNT,Beta,Tele,0.14254
23,FSNT,Beta,Post,0.12511
23,FSNT,Gamma,Pre,0.12083
23,FSNT,Gamma,Tele,0.12521
23,FSNT,Gamma,Post,0.142
23,FSFT,Delta,Pre,0.022385
23,FSFT,Delta,Tele,0.035778
23,FSFT,Delta,Post,0.022577
23,FSFT,Theta,Pre,0.22601
23,FSFT,Theta,Tele,0.24485
23,FSFT,Theta,Post,0.16384
23,FSFT,Alpha,Pre,0.20534
23,FSFT,Alpha,Tele,0.23324
23,FSFT,Alpha,Post,0.22011
23,FSFT,Beta,Pre,0.19249
23,FSFT,Beta,Tele,0.24398
23,FSFT,Beta,Post,0.08218
23,FSFT,Gamma,Pre,0.09067
23,FSFT,Gamma,Tele,0.12206
23,FSFT,Gamma,Post,0.13729
24,NSNT,Delta,Pre,0.042163
24,NSNT,Delta,Tele,0.011598
24,NSNT,Delta,Post,0.018405
24,NSNT,Theta,Pre,0.23654
24,NSNT,Theta,Tele,0.17483
24,NSNT,Theta,Post,0.19241
24,NSNT,Alpha,Pre,0.29897
24,NSNT,Alpha,Tele,0.24652
24,NSNT,Alpha,Post,0.20223
24,NSNT,Beta,Pre,0.11738
24,NSNT,Beta,Tele,0.152
24,NSNT,Beta,Post,0.092508
24,NSNT,Gamma,Pre,0.066787
24,NSNT,Gamma,Tele,0.06696
